#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_pct_at	7_pct_gc	8_num_A	9_num_C	10_num_G	11_num_T	12_num_N	13_num_oth	14_seq_len
gi|556503834|ref|NC_000913.3|	1702233	1703234	add	+	0.460539	0.539461	225	274	266	236	0	0	1001
gi|556503834|ref|NC_000913.3|	1703268	1704308	ydgJ	-	0.466346	0.533654	248	299	256	237	0	0	1040
gi|556503834|ref|NC_000913.3|	1705250	1705690	ydgK	+	0.511364	0.488636	87	112	103	138	0	0	440
gi|556503834|ref|NC_000913.3|	1705767	1706348	rsxA	+	0.483649	0.516351	94	141	159	187	0	0	581
gi|556503834|ref|NC_000913.3|	1706348	1706926	rsxB	+	0.453287	0.546713	123	149	167	139	0	0	578
gi|556503834|ref|NC_000913.3|	1709142	1710200	rsxD	+	0.473535	0.526465	205	273	284	296	0	0	1058
gi|556503834|ref|NC_000913.3|	1710204	1710824	rsxG	+	0.467742	0.532258	160	155	175	130	0	0	620
gi|556503834|ref|NC_000913.3|	1710828	1711523	rsxE	+	0.473381	0.526619	150	176	190	179	0	0	695
gi|556503834|ref|NC_000913.3|	1711523	1712158	th	+	0.507087	0.492913	169	156	157	153	0	0	635
gi|556503834|ref|NC_000913.3|	1712769	1714271	dtpA	+	0.484021	0.515979	299	368	407	428	0	0	1502
gi|556503834|ref|NC_000913.3|	1714377	1714982	stA	+	0.494215	0.505785	157	145	161	142	0	0	605
gi|556503834|ref|NC_000913.3|	1715026	1715889	pdxY	-	0.469293	0.530707	202	250	208	203	0	0	863
gi|556503834|ref|NC_000913.3|	1715948	1717222	tyrS	-	0.484301	0.515699	296	351	306	321	0	0	1274
gi|556503834|ref|NC_000913.3|	1717351	1718007	pdxH	-	0.480183	0.519817	161	174	167	154	0	0	656
gi|556503834|ref|NC_000913.3|	1718493	1719602	anmK	-	0.453562	0.546438	267	322	284	236	0	0	1109
gi|556503834|ref|NC_000913.3|	1720390	1720824	slyA	-	0.516129	0.483871	95	106	104	129	0	0	434
gi|556503834|ref|NC_000913.3|	1722121	1724133	ydhK	+	0.472167	0.527833	404	531	531	546	0	0	2012
gi|556503834|ref|NC_000913.3|	1724134	1724655	sodC	-	0.470250	0.529750	107	144	132	138	0	0	521
gi|556503834|ref|NC_000913.3|	1726023	1726622	mR	+	0.475793	0.524207	152	160	154	133	0	0	599
gi|556503834|ref|NC_000913.3|	1726659	1727756	mA	+	0.464904	0.535096	258	282	305	252	0	0	1097
gi|556503834|ref|NC_000913.3|	1727837	1728244	loA	+	0.484029	0.515971	109	95	115	88	0	0	407
gi|556503834|ref|NC_000913.3|	1728347	1728994	rnt	+	0.457496	0.542504	150	186	165	146	0	0	647
gi|556503834|ref|NC_000913.3|	1729087	1733703	lhr	+	0.430893	0.569107	968	1283	1344	1021	0	0	4616
gi|556503834|ref|NC_000913.3|	1734435	1735250	mepH	+	0.522699	0.477301	255	209	180	171	0	0	815
gi|556503834|ref|NC_000913.3|	1736121	1737290	ydhP	-	0.466210	0.533790	323	350	274	222	0	0	1169
gi|556503834|ref|NC_000913.3|	1737844	1738869	purR	+	0.461463	0.538537	246	261	291	227	0	0	1025
gi|556503834|ref|NC_000913.3|	1738866	1739798	ydhB	-	0.462446	0.537554	228	289	212	203	0	0	932
gi|556503834|ref|NC_000913.3|	1741413	1742561	cfa	+	0.520035	0.479965	286	257	294	311	0	0	1148
gi|556503834|ref|NC_000913.3|	1742601	1743242	ribC	-	0.524181	0.475819	149	170	135	187	0	0	641
gi|556503834|ref|NC_000913.3|	1744871	1746127	ydhQ	-	0.485669	0.514331	288	389	257	322	0	0	1256
gi|556503834|ref|NC_000913.3|	1747131	1748735	ydhS	+	0.521197	0.478803	432	373	395	404	0	0	1604
gi|556503834|ref|NC_000913.3|	1748747	1749559	ydhT	-	0.470443	0.529557	183	243	187	199	0	0	812
gi|556503834|ref|NC_000913.3|	1749563	1750348	ydhU	-	0.507006	0.492994	235	217	170	163	0	0	785
gi|556503834|ref|NC_000913.3|	1750345	1751013	ydhX	-	0.495509	0.504491	166	172	165	165	0	0	668
gi|556503834|ref|NC_000913.3|	1751077	1751724	ydhW	-	0.476043	0.523957	155	191	148	153	0	0	647
gi|556503834|ref|NC_000913.3|	1751728	1753830	ydhV	-	0.519981	0.480019	526	550	459	567	0	0	2102
gi|556503834|ref|NC_000913.3|	1755698	1757110	pykF	+	0.500708	0.499292	384	351	354	323	0	0	1412
gi|556503834|ref|NC_000913.3|	1757721	1758725	ldtE	-	0.482072	0.517928	226	270	250	258	0	0	1004
gi|556503834|ref|NC_000913.3|	1758874	1759290	sufE	-	0.512019	0.487981	104	108	95	109	0	0	416
gi|556503834|ref|NC_000913.3|	1759303	1760523	sufS	-	0.450820	0.549180	287	357	313	263	0	0	1220
gi|556503834|ref|NC_000913.3|	1760520	1761791	sufD	-	0.466562	0.533438	259	359	319	334	0	0	1271
gi|556503834|ref|NC_000913.3|	1761766	1762512	sufC	-	0.494638	0.505362	183	210	167	186	0	0	746
gi|556503834|ref|NC_000913.3|	1762522	1764009	sufB	-	0.484196	0.515804	337	407	360	383	0	0	1487
gi|556503834|ref|NC_000913.3|	1765222	1765632	menI	-	0.482927	0.517073	99	125	87	99	0	0	410
gi|556503834|ref|NC_000913.3|	1765629	1768685	ydiJ	-	0.461715	0.538285	726	878	767	685	0	0	3056
gi|556503834|ref|NC_000913.3|	1769074	1770186	ydiK	+	0.450540	0.549460	188	275	336	313	0	0	1112
gi|556503834|ref|NC_000913.3|	1771071	1772285	ydiM	+	0.550247	0.449753	260	282	264	408	0	0	1214
gi|556503834|ref|NC_000913.3|	1772512	1773777	ydiN	+	0.546245	0.453755	279	280	294	412	0	0	1265
gi|556503834|ref|NC_000913.3|	1773789	1774655	ydiB	+	0.521940	0.478060	239	187	227	213	0	0	866
gi|556503834|ref|NC_000913.3|	1774686	1775444	aroD	+	0.494723	0.505277	197	189	194	178	0	0	758
gi|556503834|ref|NC_000913.3|	1775587	1777182	ydiF	+	0.524765	0.475235	426	354	404	411	0	0	1595
gi|556503834|ref|NC_000913.3|	1777196	1778347	ydiO	+	0.480452	0.519548	300	286	312	253	0	0	1151
gi|556503834|ref|NC_000913.3|	1778390	1779301	ydiP	-	0.579583	0.420417	266	203	180	262	0	0	911
gi|556503834|ref|NC_000913.3|	1779617	1780381	ydiQ	+	0.485602	0.514398	198	194	199	173	0	0	764
gi|556503834|ref|NC_000913.3|	1780401	1781339	ydiR	+	0.463753	0.536247	227	236	267	208	0	0	938
gi|556503834|ref|NC_000913.3|	1781395	1782684	ydiS	+	0.453064	0.546936	296	328	377	288	0	0	1289
gi|556503834|ref|NC_000913.3|	1783031	1784677	fadK	+	0.503645	0.496355	405	388	429	424	0	0	1646
gi|556503834|ref|NC_000913.3|	1784734	1787112	ppsA	-	0.453322	0.546678	537	693	607	541	0	0	2378
gi|556503834|ref|NC_000913.3|	1787445	1788278	ppsR	+	0.486194	0.513806	198	218	210	207	0	0	833
gi|556503834|ref|NC_000913.3|	1788435	1789481	aroH	+	0.468451	0.531549	258	286	270	232	0	0	1046
gi|556503834|ref|NC_000913.3|	1789808	1791244	ydiU	-	0.471448	0.528552	361	417	342	316	0	0	1436
gi|556503834|ref|NC_000913.3|	1792267	1792731	lpC	-	0.504310	0.495690	122	118	112	112	0	0	464
gi|556503834|ref|NC_000913.3|	1792809	1793558	btuD	-	0.447263	0.552737	158	221	193	177	0	0	749
gi|556503834|ref|NC_000913.3|	1793558	1794109	btuE	-	0.504537	0.495463	130	156	117	148	0	0	551
gi|556503834|ref|NC_000913.3|	1794172	1795152	btuC	-	0.445918	0.554082	281	301	242	156	0	0	980
gi|556503834|ref|NC_000913.3|	1795557	1797944	pheT	-	0.456221	0.543779	537	710	588	552	0	0	2387
gi|556503834|ref|NC_000913.3|	1797959	1798942	pheS	-	0.460834	0.539166	231	265	265	222	0	0	983
gi|556503834|ref|NC_000913.3|	1800096	1800638	infC	-	0.512915	0.487085	110	147	117	168	0	0	542
gi|556503834|ref|NC_000913.3|	1800642	1802570	thrS	-	0.504149	0.495851	454	504	452	518	0	0	1928
gi|556503834|ref|NC_000913.3|	1805325	1806083	ydiY	-	0.505277	0.494723	196	196	179	187	0	0	758
gi|556503834|ref|NC_000913.3|	1806370	1807299	pfkB	+	0.458558	0.541442	232	241	262	194	0	0	929
gi|556503834|ref|NC_000913.3|	1807796	1808656	yniA	+	0.480233	0.519767	193	225	222	220	0	0	860
gi|556503834|ref|NC_000913.3|	1808697	1809233	yniB	-	0.559702	0.440298	181	132	104	119	0	0	536
gi|556503834|ref|NC_000913.3|	1809380	1810048	yniC	+	0.482036	0.517964	159	173	173	163	0	0	668
gi|556503834|ref|NC_000913.3|	1810211	1810801	ydjM	+	0.486441	0.513559	117	155	148	170	0	0	590
gi|556503834|ref|NC_000913.3|	1810934	1812325	ydjN	+	0.475198	0.524802	273	345	385	388	0	0	1391
gi|556503834|ref|NC_000913.3|	1816386	1817135	chbG	-	0.484646	0.515354	204	228	158	159	0	0	749
gi|556503834|ref|NC_000913.3|	1817148	1818500	chbF	-	0.531805	0.468195	356	354	279	363	0	0	1352
gi|556503834|ref|NC_000913.3|	1818605	1819447	chbR	-	0.584323	0.415677	249	195	155	243	0	0	842
gi|556503834|ref|NC_000913.3|	1819856	1821214	chbC	-	0.507364	0.492636	393	342	327	296	0	0	1358
gi|556503834|ref|NC_000913.3|	1822458	1823285	adE	+	0.504232	0.495768	236	195	215	181	0	0	827
gi|556503834|ref|NC_000913.3|	1823515	1824402	cho	+	0.484780	0.515220	211	221	236	219	0	0	887
gi|556503834|ref|NC_000913.3|	1824362	1824937	ves	-	0.480000	0.520000	141	166	133	135	0	0	575
gi|556503834|ref|NC_000913.3|	1825140	1825625	spy	-	0.490722	0.509278	81	116	131	157	0	0	485
gi|556503834|ref|NC_000913.3|	1825955	1826923	astE	-	0.465909	0.534091	238	288	229	213	0	0	968
gi|556503834|ref|NC_000913.3|	1826916	1828259	astB	-	0.443783	0.556217	305	402	345	291	0	0	1343
gi|556503834|ref|NC_000913.3|	1828256	1829734	astD	-	0.418809	0.581191	324	474	385	295	0	0	1478
gi|556503834|ref|NC_000913.3|	1829731	1830765	astA	-	0.439072	0.560928	228	303	277	226	0	0	1034
gi|556503834|ref|NC_000913.3|	1830762	1831982	astC	-	0.449180	0.550820	284	368	304	264	0	0	1220
gi|556503834|ref|NC_000913.3|	1832428	1833234	xthA	+	0.465261	0.534739	203	214	217	172	0	0	806
gi|556503834|ref|NC_000913.3|	1833401	1834111	ydjX	+	0.518310	0.481690	150	199	143	218	0	0	710
gi|556503834|ref|NC_000913.3|	1834116	1834793	ydjY	+	0.515510	0.484490	194	144	184	155	0	0	677
gi|556503834|ref|NC_000913.3|	1834808	1835515	ydjZ	+	0.483734	0.516266	126	174	191	216	0	0	707
gi|556503834|ref|NC_000913.3|	1835515	1836063	ynjA	+	0.436131	0.563869	106	151	158	133	0	0	548
gi|556503834|ref|NC_000913.3|	1836073	1837239	ynjB	+	0.435678	0.564322	260	331	327	248	0	0	1166
gi|556503834|ref|NC_000913.3|	1837212	1838747	ynjC	+	0.431922	0.568078	255	411	461	408	0	0	1535
gi|556503834|ref|NC_000913.3|	1838747	1839400	ynjD	+	0.488515	0.511485	143	163	171	176	0	0	653
gi|556503834|ref|NC_000913.3|	1839467	1840774	ynjE	+	0.464422	0.535578	338	341	359	269	0	0	1307
gi|556503834|ref|NC_000913.3|	1840783	1841403	ynjF	-	0.464516	0.535484	188	189	143	100	0	0	620
gi|556503834|ref|NC_000913.3|	1841490	1841897	udG	+	0.449631	0.550369	93	101	123	90	0	0	407
gi|556503834|ref|NC_000913.3|	1842371	1843714	dhA	+	0.466865	0.533135	317	337	379	310	0	0	1343
gi|556503834|ref|NC_000913.3|	1844999	1846960	topB	-	0.448241	0.551759	416	581	501	463	0	0	1961
gi|556503834|ref|NC_000913.3|	1846965	1848008	selD	-	0.449664	0.550336	230	320	254	239	0	0	1043
gi|556503834|ref|NC_000913.3|	1848125	1848676	ydjA	-	0.439201	0.560799	119	167	142	123	0	0	551
gi|556503834|ref|NC_000913.3|	1848837	1850693	sppA	+	0.482220	0.517780	439	444	517	456	0	0	1856
gi|556503834|ref|NC_000913.3|	1850860	1851876	ansA	+	0.488189	0.511811	256	268	252	240	0	0	1016
gi|556503834|ref|NC_000913.3|	1851887	1852528	pncA	+	0.468019	0.531981	149	157	184	151	0	0	641
gi|556503834|ref|NC_000913.3|	1852621	1853979	ydjE	-	0.548601	0.451399	454	342	271	291	0	0	1358
gi|556503834|ref|NC_000913.3|	1854096	1854854	ydjF	-	0.576517	0.423483	199	181	140	238	0	0	758
gi|556503834|ref|NC_000913.3|	1854991	1855971	ydjG	-	0.521429	0.478571	248	262	207	263	0	0	980
gi|556503834|ref|NC_000913.3|	1856933	1857769	ydjI	-	0.545455	0.454545	226	214	166	230	0	0	836
gi|556503834|ref|NC_000913.3|	1857790	1858833	ydjJ	-	0.532119	0.467881	264	277	211	291	0	0	1043
gi|556503834|ref|NC_000913.3|	1858850	1860229	ydjK	-	0.507614	0.492386	400	370	309	300	0	0	1379
gi|556503834|ref|NC_000913.3|	1860256	1861332	ydjL	-	0.501859	0.498141	271	299	237	269	0	0	1076
gi|556503834|ref|NC_000913.3|	1862016	1862429	msrB	-	0.513317	0.486683	104	103	98	108	0	0	413
gi|556503834|ref|NC_000913.3|	1862771	1863766	apA	+	0.499497	0.500503	258	259	239	239	0	0	995
gi|556503834|ref|NC_000913.3|	1863850	1864734	yeaD	+	0.501131	0.498869	227	217	224	216	0	0	884
gi|556503834|ref|NC_000913.3|	1864782	1865636	yeaE	-	0.494145	0.505855	201	239	193	221	0	0	854
gi|556503834|ref|NC_000913.3|	1865726	1866472	mipA	-	0.477212	0.522788	178	195	195	178	0	0	746
gi|556503834|ref|NC_000913.3|	1866908	1868842	yeaG	+	0.498449	0.501551	512	478	492	452	0	0	1934
gi|556503834|ref|NC_000913.3|	1868955	1870238	yeaH	+	0.508184	0.491816	351	310	321	301	0	0	1283
gi|556503834|ref|NC_000913.3|	1872041	1873531	yeaJ	+	0.539597	0.460403	395	340	346	409	0	0	1490
gi|556503834|ref|NC_000913.3|	1873574	1874077	yeaK	+	0.485089	0.514911	126	132	127	118	0	0	503
gi|556503834|ref|NC_000913.3|	1874352	1874798	yeaL	+	0.450673	0.549327	75	111	134	126	0	0	446
gi|556503834|ref|NC_000913.3|	1874755	1875576	yeaM	-	0.500609	0.499391	193	216	194	218	0	0	821
gi|556503834|ref|NC_000913.3|	1875673	1876854	yeaN	+	0.472481	0.527519	217	308	315	341	0	0	1181
gi|556503834|ref|NC_000913.3|	1877715	1878740	yeaP	+	0.520000	0.480000	269	244	248	264	0	0	1025
gi|556503834|ref|NC_000913.3|	1880121	1880759	leuE	-	0.547022	0.452978	208	161	128	141	0	0	638
gi|556503834|ref|NC_000913.3|	1880886	1881809	dmlR	-	0.475623	0.524377	240	264	220	199	0	0	923
gi|556503834|ref|NC_000913.3|	1881912	1882997	dmlA	+	0.462673	0.537327	238	280	303	264	0	0	1085
gi|556503834|ref|NC_000913.3|	1883188	1884633	yeaV	+	0.487197	0.512803	301	385	356	403	0	0	1445
gi|556503834|ref|NC_000913.3|	1884665	1885789	yeaW	+	0.482206	0.517794	282	285	297	260	0	0	1124
gi|556503834|ref|NC_000913.3|	1885845	1886810	yeaX	+	0.498446	0.501554	247	223	261	234	0	0	965
gi|556503834|ref|NC_000913.3|	1886864	1887991	rnd	-	0.458740	0.541260	260	321	289	257	0	0	1127
gi|556503834|ref|NC_000913.3|	1888061	1889746	fadD	-	0.487834	0.512166	416	471	392	406	0	0	1685
gi|556503834|ref|NC_000913.3|	1889951	1890532	yeaY	-	0.462995	0.537005	133	177	135	136	0	0	581
gi|556503834|ref|NC_000913.3|	1891325	1893235	yoaA	-	0.447644	0.552356	422	534	521	433	0	0	1910
gi|556503834|ref|NC_000913.3|	1894805	1896166	pabB	+	0.490081	0.509919	333	348	346	334	0	0	1361
gi|556503834|ref|NC_000913.3|	1896170	1896748	udL	+	0.451557	0.548443	118	160	157	143	0	0	578
gi|556503834|ref|NC_000913.3|	1896932	1898296	sdaA	+	0.460411	0.539589	309	343	393	319	0	0	1364
gi|556503834|ref|NC_000913.3|	1898427	1900025	yoaD	+	0.494368	0.505632	376	411	397	414	0	0	1598
gi|556503834|ref|NC_000913.3|	1902048	1903019	manX	+	0.497425	0.502575	271	230	258	212	0	0	971
gi|556503834|ref|NC_000913.3|	1903082	1903882	manY	+	0.483750	0.516250	161	201	212	226	0	0	800
gi|556503834|ref|NC_000913.3|	1903895	1904746	manZ	+	0.472385	0.527615	179	221	228	223	0	0	851
gi|556503834|ref|NC_000913.3|	1904801	1905259	yobD	+	0.548035	0.451965	112	108	99	139	0	0	458
gi|556503834|ref|NC_000913.3|	1905688	1906254	mntP	+	0.482332	0.517668	112	132	161	161	0	0	566
gi|556503834|ref|NC_000913.3|	1906251	1907060	rlmA	-	0.485785	0.514215	200	219	197	193	0	0	809
gi|556503834|ref|NC_000913.3|	1909308	1910099	kdgR	-	0.501896	0.498104	197	216	178	200	0	0	791
gi|556503834|ref|NC_000913.3|	1910276	1911649	yebQ	+	0.476329	0.523671	243	368	351	411	0	0	1373
gi|556503834|ref|NC_000913.3|	1912768	1914816	prc	-	0.496094	0.503906	469	562	470	547	0	0	2048
gi|556503834|ref|NC_000913.3|	1915631	1916128	msrC	-	0.507042	0.492958	131	139	106	121	0	0	497
gi|556503834|ref|NC_000913.3|	1916258	1917541	yebS	+	0.498831	0.501169	268	305	338	372	0	0	1283
gi|556503834|ref|NC_000913.3|	1917510	1920143	yebT	+	0.463350	0.536650	625	661	752	595	0	0	2633
gi|556503834|ref|NC_000913.3|	1920223	1921662	rsmF	+	0.482279	0.517721	332	365	380	362	0	0	1439
gi|556503834|ref|NC_000913.3|	1922313	1922969	pphA	-	0.521341	0.478659	183	183	131	159	0	0	656
gi|556503834|ref|NC_000913.3|	1923719	1924591	yebZ	-	0.467890	0.532110	251	255	209	157	0	0	872
gi|556503834|ref|NC_000913.3|	1925440	1926096	yobB	+	0.478659	0.521341	136	174	168	178	0	0	656
gi|556503834|ref|NC_000913.3|	1926120	1926782	xoX	+	0.480363	0.519637	159	172	172	159	0	0	662
gi|556503834|ref|NC_000913.3|	1926779	1928839	ptrB	-	0.501456	0.498544	525	527	500	508	0	0	2060
gi|556503834|ref|NC_000913.3|	1929048	1929707	yebE	-	0.471927	0.528073	144	192	156	167	0	0	659
gi|556503834|ref|NC_000913.3|	1930881	1932059	purT	+	0.461800	0.538200	249	287	347	295	0	0	1178
gi|556503834|ref|NC_000913.3|	1932115	1932756	da	-	0.436817	0.563183	142	202	159	138	0	0	641
gi|556503834|ref|NC_000913.3|	1932793	1934604	dd	-	0.463280	0.536720	435	523	449	404	0	0	1811
gi|556503834|ref|NC_000913.3|	1934839	1936314	zwf	-	0.482712	0.517288	332	405	358	380	0	0	1475
gi|556503834|ref|NC_000913.3|	1936652	1937521	yebK	+	0.509781	0.490219	224	206	220	219	0	0	869
gi|556503834|ref|NC_000913.3|	1937649	1939091	pykA	+	0.471567	0.528433	354	360	402	326	0	0	1442
gi|556503834|ref|NC_000913.3|	1940313	1941635	mepM	-	0.475038	0.524962	298	364	330	330	0	0	1322
gi|556503834|ref|NC_000913.3|	1941651	1942583	znuA	-	0.508584	0.491416	217	240	218	257	0	0	932
gi|556503834|ref|NC_000913.3|	1942662	1943417	znuC	+	0.507285	0.492715	179	179	193	204	0	0	755
gi|556503834|ref|NC_000913.3|	1943414	1944199	znuB	+	0.480255	0.519745	124	160	248	253	0	0	785
gi|556503834|ref|NC_000913.3|	1944346	1945356	ruvB	-	0.472277	0.527723	260	294	239	217	0	0	1010
gi|556503834|ref|NC_000913.3|	1945365	1945976	ruvA	-	0.466448	0.533552	130	173	153	155	0	0	611
gi|556503834|ref|NC_000913.3|	1946855	1947376	ruvC	-	0.439539	0.560461	111	156	136	118	0	0	521
gi|556503834|ref|NC_000913.3|	1947411	1948151	yebC	-	0.477027	0.522973	155	215	172	198	0	0	740
gi|556503834|ref|NC_000913.3|	1948180	1948632	udB	-	0.473451	0.526549	110	131	107	104	0	0	452
gi|556503834|ref|NC_000913.3|	1948750	1950522	aspS	-	0.462190	0.537810	403	502	451	416	0	0	1772
gi|556503834|ref|NC_000913.3|	1950832	1951398	yecD	+	0.468198	0.531802	131	145	156	134	0	0	566
gi|556503834|ref|NC_000913.3|	1951395	1952213	yecE	+	0.488998	0.511002	192	219	199	208	0	0	818
gi|556503834|ref|NC_000913.3|	1952702	1953445	cmoA	+	0.492598	0.507402	176	188	189	190	0	0	743
gi|556503834|ref|NC_000913.3|	1953442	1954413	cmoB	+	0.478888	0.521112	226	235	271	239	0	0	971
gi|556503834|ref|NC_000913.3|	1954578	1957007	torZ	-	0.486620	0.513380	528	683	564	654	0	0	2429
gi|556503834|ref|NC_000913.3|	1957032	1958132	torY	-	0.525455	0.474545	259	276	246	319	0	0	1100
gi|556503834|ref|NC_000913.3|	1959280	1959846	yecM	-	0.491166	0.508834	140	152	136	138	0	0	566
gi|556503834|ref|NC_000913.3|	1961972	1962460	yecT	+	0.612705	0.387295	166	96	93	133	0	0	488
gi|556503834|ref|NC_000913.3|	1962972	1965050	flhA	-	0.450914	0.549086	499	623	518	438	0	0	2078
gi|556503834|ref|NC_000913.3|	1965043	1966191	flhB	-	0.450348	0.549652	270	344	287	247	0	0	1148
gi|556503834|ref|NC_000913.3|	1966393	1967037	cheZ	-	0.464286	0.535714	139	189	156	160	0	0	644
gi|556503834|ref|NC_000913.3|	1967452	1968501	cheB	-	0.456625	0.543375	236	322	248	243	0	0	1049
gi|556503834|ref|NC_000913.3|	1968504	1969364	cheR	-	0.456977	0.543023	210	242	225	183	0	0	860
gi|556503834|ref|NC_000913.3|	1969383	1970984	tap	-	0.464085	0.535915	341	475	383	402	0	0	1601
gi|556503834|ref|NC_000913.3|	1971030	1972691	tar	-	0.472005	0.527995	363	444	433	421	0	0	1661
gi|556503834|ref|NC_000913.3|	1972836	1973339	cheW	-	0.479125	0.520875	117	152	110	124	0	0	503
gi|556503834|ref|NC_000913.3|	1973360	1975324	cheA	-	0.468432	0.531568	418	548	496	502	0	0	1964
gi|556503834|ref|NC_000913.3|	1975329	1976255	motB	-	0.467603	0.532397	193	254	239	240	0	0	926
gi|556503834|ref|NC_000913.3|	1976252	1977139	motA	-	0.485908	0.514092	234	247	209	197	0	0	887
gi|556503834|ref|NC_000913.3|	1977266	1977844	flhC	-	0.508651	0.491349	140	144	140	154	0	0	578
gi|556503834|ref|NC_000913.3|	1978518	1979021	insB1	-	0.453280	0.546720	107	149	126	121	0	0	503
gi|556503834|ref|NC_000913.3|	1979753	1980181	uspC	+	0.549065	0.450935	115	89	104	120	0	0	428
gi|556503834|ref|NC_000913.3|	1980188	1981612	otsA	-	0.508427	0.491573	353	358	342	371	0	0	1424
gi|556503834|ref|NC_000913.3|	1981587	1982387	otsB	-	0.493750	0.506250	185	223	182	210	0	0	800
gi|556503834|ref|NC_000913.3|	1983555	1985069	araG	-	0.476882	0.523118	354	423	369	368	0	0	1514
gi|556503834|ref|NC_000913.3|	1985139	1986128	araF	-	0.481294	0.518706	206	282	231	270	0	0	989
gi|556503834|ref|NC_000913.3|	1986925	1987428	ftnB	+	0.520875	0.479125	141	125	116	121	0	0	503
gi|556503834|ref|NC_000913.3|	1988716	1989213	ftnA	+	0.571429	0.428571	157	116	97	127	0	0	497
gi|556503834|ref|NC_000913.3|	1989681	1990892	tyrP	+	0.488026	0.511974	216	260	360	375	0	0	1211
gi|556503834|ref|NC_000913.3|	1990954	1991619	yecA	-	0.469173	0.530827	150	213	140	162	0	0	665
gi|556503834|ref|NC_000913.3|	1992269	1992817	pgsA	-	0.474453	0.525547	167	157	131	93	0	0	548
gi|556503834|ref|NC_000913.3|	1992874	1994706	uvrC	-	0.482533	0.517467	426	499	449	458	0	0	1832
gi|556503834|ref|NC_000913.3|	1994703	1995359	uvrY	-	0.501524	0.498476	152	176	151	177	0	0	656
gi|556503834|ref|NC_000913.3|	1996110	1996832	sdiA	-	0.531856	0.468144	185	182	156	199	0	0	722
gi|556503834|ref|NC_000913.3|	1997062	1997814	yecC	-	0.456117	0.543883	165	227	182	178	0	0	752
gi|556503834|ref|NC_000913.3|	1997811	1998479	yecS	-	0.471557	0.528443	185	183	170	130	0	0	668
gi|556503834|ref|NC_000913.3|	1998494	1999480	dcyD	-	0.460446	0.539554	231	283	249	223	0	0	986
gi|556503834|ref|NC_000913.3|	1999585	2000385	fliY	-	0.501250	0.498750	182	237	162	219	0	0	800
gi|556503834|ref|NC_000913.3|	2000473	2001024	fliZ	-	0.533575	0.466425	142	119	138	152	0	0	551
gi|556503834|ref|NC_000913.3|	2002110	2003606	fliC	-	0.524733	0.475267	363	349	362	422	0	0	1496
gi|556503834|ref|NC_000913.3|	2003872	2005278	fliD	+	0.477240	0.522760	407	407	328	264	0	0	1406
gi|556503834|ref|NC_000913.3|	2005303	2005713	fliS	+	0.500000	0.500000	114	98	107	91	0	0	410
gi|556503834|ref|NC_000913.3|	2006156	2007643	amyA	+	0.501681	0.498319	378	332	409	368	0	0	1487
gi|556503834|ref|NC_000913.3|	2007677	2008090	yedD	-	0.428571	0.571429	81	132	104	96	0	0	413
gi|556503834|ref|NC_000913.3|	2008277	2009482	yedE	+	0.450622	0.549378	219	311	351	324	0	0	1205
gi|556503834|ref|NC_000913.3|	2010600	2011079	yedL	+	0.528184	0.471816	126	114	112	127	0	0	479
gi|556503834|ref|NC_000913.3|	2013229	2014887	fliF	+	0.453559	0.546441	414	435	471	338	0	0	1658
gi|556503834|ref|NC_000913.3|	2014880	2015875	fliG	+	0.443216	0.556784	240	264	290	201	0	0	995
gi|556503834|ref|NC_000913.3|	2015868	2016554	fliH	+	0.428571	0.571429	165	187	205	129	0	0	686
gi|556503834|ref|NC_000913.3|	2016554	2017927	fliI	+	0.413693	0.586307	271	383	422	297	0	0	1373
gi|556503834|ref|NC_000913.3|	2017946	2018389	fliJ	+	0.483070	0.516930	139	107	122	75	0	0	443
gi|556503834|ref|NC_000913.3|	2018386	2019513	fliK	+	0.450754	0.549246	303	341	278	205	0	0	1127
gi|556503834|ref|NC_000913.3|	2019618	2020082	fliL	+	0.465517	0.534483	106	128	120	110	0	0	464
gi|556503834|ref|NC_000913.3|	2020087	2021091	fliM	+	0.466135	0.533865	239	269	267	229	0	0	1004
gi|556503834|ref|NC_000913.3|	2021088	2021501	fliN	+	0.447942	0.552058	98	98	130	87	0	0	413
gi|556503834|ref|NC_000913.3|	2021869	2022606	fliP	+	0.468114	0.531886	139	192	200	206	0	0	737
gi|556503834|ref|NC_000913.3|	2022893	2023678	fliR	+	0.524841	0.475159	158	189	184	254	0	0	785
